|TABLE_NAME                         |CONSTRAINT_NAME                       |CONSTRAINT_TYPE|STATUS  |VALIDATED    |COLUMN_NAME                           |POSITION|
|LOGMNR_COLTYPE$                    |LOGMNR_COLTYPE$_PK                    |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_COLTYPE$                    |LOGMNR_COLTYPE$_PK                    |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_COLTYPE$                    |LOGMNR_COLTYPE$_PK                    |P              |DISABLED|NOT VALIDATED|INTCOL#                               |3       |
|LOGMNR_CON$                        |SYS_C003421                           |C              |ENABLED |VALIDATED    |OWNER#                                |        |
|LOGMNR_CON$                        |SYS_C003422                           |C              |ENABLED |VALIDATED    |NAME                                  |        |
|LOGMNR_CON$                        |SYS_C003423                           |C              |ENABLED |VALIDATED    |CON#                                  |        |
|LOGMNR_CON$                        |LOGMNR_CON$_PK                        |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_CON$                        |LOGMNR_CON$_PK                        |P              |DISABLED|NOT VALIDATED|CON#                                  |2       |
|LOGMNR_CONTAINER$                  |SYS_C003430                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNR_CONTAINER$                  |SYS_C003432                           |C              |ENABLED |VALIDATED    |CON_ID#                               |        |
|LOGMNR_CONTAINER$                  |SYS_C003433                           |C              |ENABLED |VALIDATED    |DBID                                  |        |
|LOGMNR_CONTAINER$                  |SYS_C003434                           |C              |ENABLED |VALIDATED    |CON_UID                               |        |
|LOGMNR_CONTAINER$                  |SYS_C003435                           |C              |ENABLED |VALIDATED    |CREATE_SCNWRP                         |        |
|LOGMNR_CONTAINER$                  |SYS_C003436                           |C              |ENABLED |VALIDATED    |CREATE_SCNBAS                         |        |
|LOGMNR_CONTAINER$                  |SYS_C003437                           |C              |ENABLED |VALIDATED    |STATUS                                |        |
|LOGMNR_CONTAINER$                  |LOGMNR_CONTAINER$_PK                  |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_CONTAINER$                  |LOGMNR_CONTAINER$_PK                  |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNRC_SEQ_GG                     |SYS_C002985                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNRC_SEQ_GG                     |SYS_C002986                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNRC_SEQ_GG                     |SYS_C002987                           |C              |ENABLED |VALIDATED    |COMMIT_SCN                            |        |
|LOGMNRC_SEQ_GG                     |SYS_C002988                           |C              |ENABLED |VALIDATED    |SEQ_FLAGS                             |        |
|LOGMNRC_SEQ_GG                     |SYS_C002989                           |C              |ENABLED |VALIDATED    |OWNER#                                |        |
|LOGMNRC_SEQ_GG                     |SYS_C002990                           |C              |ENABLED |VALIDATED    |OWNERNAME                             |        |
|LOGMNRC_SEQ_GG                     |SYS_C002991                           |C              |ENABLED |VALIDATED    |OBJNAME                               |        |
|LOGMNRC_SEQ_GG                     |LOGMNRC_SEQ_GG_PK                     |P              |ENABLED |VALIDATED    |LOGMNR_UID                            |1       |
|LOGMNRC_SEQ_GG                     |LOGMNRC_SEQ_GG_PK                     |P              |ENABLED |VALIDATED    |OBJ#                                  |2       |
|LOGMNRC_SEQ_GG                     |LOGMNRC_SEQ_GG_PK                     |P              |ENABLED |VALIDATED    |COMMIT_SCN                            |3       |
|LOGMNRC_SHARD_TS                   |SYS_C003107                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNRC_SHARD_TS                   |SYS_C003108                           |C              |ENABLED |VALIDATED    |TABLESPACE_NAME                       |        |
|LOGMNRC_SHARD_TS                   |SYS_C003109                           |C              |ENABLED |VALIDATED    |CHUNK_NUMBER                          |        |
|LOGMNRC_SHARD_TS                   |SYS_C003110                           |C              |ENABLED |VALIDATED    |START_SCN                             |        |
|LOGMNRC_SHARD_TS                   |LOGMNRC_SHARD_TS_PK                   |P              |ENABLED |VALIDATED    |LOGMNR_UID                            |1       |
|LOGMNRC_SHARD_TS                   |LOGMNRC_SHARD_TS_PK                   |P              |ENABLED |VALIDATED    |TABLESPACE_NAME                       |2       |
|LOGMNRC_SHARD_TS                   |LOGMNRC_SHARD_TS_PK                   |P              |ENABLED |VALIDATED    |START_SCN                             |3       |
|LOGMNRC_TS                         |SYS_C003128                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNRC_TS                         |SYS_C003130                           |C              |ENABLED |VALIDATED    |START_SCN                             |        |
|LOGMNRC_TS                         |LOGMNRC_TS_PK                         |P              |ENABLED |VALIDATED    |LOGMNR_UID                            |1       |
|LOGMNRC_TS                         |LOGMNRC_TS_PK                         |P              |ENABLED |VALIDATED    |TS#                                   |2       |
|LOGMNRC_TS                         |LOGMNRC_TS_PK                         |P              |ENABLED |VALIDATED    |START_SCN                             |3       |
|LOGMNRC_TSPART                     |SYS_C003114                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNRC_TSPART                     |SYS_C003115                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNRC_TSPART                     |SYS_C003116                           |C              |ENABLED |VALIDATED    |TS#                                   |        |
|LOGMNRC_TSPART                     |SYS_C003117                           |C              |ENABLED |VALIDATED    |START_SCN                             |        |
|LOGMNRC_TSPART                     |LOGMNRC_TSPART_PK                     |P              |ENABLED |VALIDATED    |LOGMNR_UID                            |1       |
|LOGMNRC_TSPART                     |LOGMNRC_TSPART_PK                     |P              |ENABLED |VALIDATED    |OBJ#                                  |2       |
|LOGMNRC_TSPART                     |LOGMNRC_TSPART_PK                     |P              |ENABLED |VALIDATED    |START_SCN                             |3       |
|LOGMNRC_USER                       |SYS_C003163                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNRC_USER                       |SYS_C003164                           |C              |ENABLED |VALIDATED    |NAME                                  |        |
|LOGMNRC_USER                       |SYS_C003165                           |C              |ENABLED |VALIDATED    |START_SCN                             |        |
|LOGMNRC_USER                       |LOGMNRC_USER_PK                       |P              |ENABLED |VALIDATED    |LOGMNR_UID                            |1       |
|LOGMNRC_USER                       |LOGMNRC_USER_PK                       |P              |ENABLED |VALIDATED    |USER#                                 |2       |
|LOGMNRC_USER                       |LOGMNRC_USER_PK                       |P              |ENABLED |VALIDATED    |START_SCN                             |3       |
|LOGMNR_DICTIONARY$                 |SYS_C003193                           |C              |ENABLED |VALIDATED    |DB_DICT_OBJECTCOUNT                   |        |
|LOGMNR_DICTIONARY$                 |LOGMNR_DICTIONARY$_PK                 |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_DICTSTATE$                  |LOGMNR_DICTSTATE$_PK                  |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_DID$                        |LOGMNR_DID$_PK                        |P              |ENABLED |VALIDATED    |SESSION#                              |1       |
|LOGMNR_ENC$                        |SYS_C003518                           |C              |ENABLED |VALIDATED    |MKEYID                                |        |
|LOGMNR_ENC$                        |LOGMNR_ENC$_PK                        |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_ENC$                        |LOGMNR_ENC$_PK                        |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_ENC$                        |LOGMNR_ENC$_PK                        |P              |DISABLED|NOT VALIDATED|OWNER#                                |3       |
|LOGMNRGGC_GTCS                     |SYS_C001740                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNRGGC_GTCS                     |SYS_C001741                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNRGGC_GTCS                     |SYS_C001742                           |C              |ENABLED |VALIDATED    |OBJV#                                 |        |
|LOGMNRGGC_GTCS                     |SYS_C001743                           |C              |ENABLED |VALIDATED    |SEGCOL#                               |        |
|LOGMNRGGC_GTCS                     |SYS_C001744                           |C              |ENABLED |VALIDATED    |INTCOL#                               |        |
|LOGMNRGGC_GTCS                     |SYS_C001745                           |C              |ENABLED |VALIDATED    |COLNAME                               |        |
|LOGMNRGGC_GTCS                     |SYS_C001746                           |C              |ENABLED |VALIDATED    |TYPE#                                 |        |
|LOGMNRGGC_GTCS                     |LOGMNRGGC_GTCS_PK                     |P              |ENABLED |VALIDATED    |LOGMNR_UID                            |1       |
|LOGMNRGGC_GTCS                     |LOGMNRGGC_GTCS_PK                     |P              |ENABLED |VALIDATED    |OBJ#                                  |2       |
|LOGMNRGGC_GTCS                     |LOGMNRGGC_GTCS_PK                     |P              |ENABLED |VALIDATED    |OBJV#                                 |3       |
|LOGMNRGGC_GTCS                     |LOGMNRGGC_GTCS_PK                     |P              |ENABLED |VALIDATED    |INTCOL#                               |4       |
|LOGMNRGGC_GTLO                     |SYS_C001729                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNRGGC_GTLO                     |SYS_C001730                           |C              |ENABLED |VALIDATED    |KEYOBJ#                               |        |
|LOGMNRGGC_GTLO                     |SYS_C001731                           |C              |ENABLED |VALIDATED    |LVLCNT                                |        |
|LOGMNRGGC_GTLO                     |SYS_C001732                           |C              |ENABLED |VALIDATED    |BASEOBJ#                              |        |
|LOGMNRGGC_GTLO                     |SYS_C001733                           |C              |ENABLED |VALIDATED    |BASEOBJV#                             |        |
|LOGMNRGGC_GTLO                     |SYS_C001734                           |C              |ENABLED |VALIDATED    |LVL0TYPE#                             |        |
|LOGMNRGGC_GTLO                     |SYS_C001735                           |C              |ENABLED |VALIDATED    |OWNERNAME                             |        |
|LOGMNRGGC_GTLO                     |SYS_C001736                           |C              |ENABLED |VALIDATED    |LVL0NAME                              |        |
|LOGMNRGGC_GTLO                     |SYS_C001737                           |C              |ENABLED |VALIDATED    |INTCOLS                               |        |
|LOGMNRGGC_GTLO                     |SYS_C001738                           |C              |ENABLED |VALIDATED    |START_SCN                             |        |
|LOGMNRGGC_GTLO                     |LOGMNRGGC_GTLO_PK                     |P              |ENABLED |VALIDATED    |LOGMNR_UID                            |1       |
|LOGMNRGGC_GTLO                     |LOGMNRGGC_GTLO_PK                     |P              |ENABLED |VALIDATED    |KEYOBJ#                               |2       |
|LOGMNRGGC_GTLO                     |LOGMNRGGC_GTLO_PK                     |P              |ENABLED |VALIDATED    |BASEOBJV#                             |3       |
|LOGMNR_ICOL$                       |SYS_C003460                           |C              |ENABLED |VALIDATED    |INTCOL#                               |        |
|LOGMNR_ICOL$                       |LOGMNR_ICOL$_PK                       |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_ICOL$                       |LOGMNR_ICOL$_PK                       |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_ICOL$                       |LOGMNR_ICOL$_PK                       |P              |DISABLED|NOT VALIDATED|INTCOL#                               |3       |
|LOGMNR_IDNSEQ$                     |SYS_C003535                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNR_IDNSEQ$                     |SYS_C003536                           |C              |ENABLED |VALIDATED    |INTCOL#                               |        |
|LOGMNR_IDNSEQ$                     |SYS_C003538                           |C              |ENABLED |VALIDATED    |SEQOBJ#                               |        |
|LOGMNR_IDNSEQ$                     |SYS_C003540                           |C              |ENABLED |VALIDATED    |STARTWITH                             |        |
|LOGMNR_IDNSEQ$                     |LOGMNR_IDNSEQ$_PK                     |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_IDNSEQ$                     |LOGMNR_IDNSEQ$_PK                     |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_IDNSEQ$                     |LOGMNR_IDNSEQ$_PK                     |P              |DISABLED|NOT VALIDATED|INTCOL#                               |3       |
|LOGMNR_IND$                        |SYS_C003265                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNR_IND$                        |LOGMNR_IND$_PK                        |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_IND$                        |LOGMNR_IND$_PK                        |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_INDCOMPART$                 |SYS_C003489                           |C              |ENABLED |VALIDATED    |PART#                                 |        |
|LOGMNR_INDCOMPART$                 |LOGMNR_INDCOMPART$_PK                 |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_INDCOMPART$                 |LOGMNR_INDCOMPART$_PK                 |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_INDPART$                    |SYS_C003473                           |C              |ENABLED |VALIDATED    |TS#                                   |        |
|LOGMNR_INDPART$                    |LOGMNR_INDPART$_PK                    |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_INDPART$                    |LOGMNR_INDPART$_PK                    |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_INDPART$                    |LOGMNR_INDPART$_PK                    |P              |DISABLED|NOT VALIDATED|BO#                                   |3       |
|LOGMNR_INDSUBPART$                 |SYS_C003481                           |C              |ENABLED |VALIDATED    |TS#                                   |        |
|LOGMNR_INDSUBPART$                 |LOGMNR_INDSUBPART$_PK                 |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_INDSUBPART$                 |LOGMNR_INDSUBPART$_PK                 |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_INDSUBPART$                 |LOGMNR_INDSUBPART$_PK                 |P              |DISABLED|NOT VALIDATED|POBJ#                                 |3       |
|LOGMNR_KOPM$                       |SYS_C003505                           |C              |ENABLED |VALIDATED    |NAME                                  |        |
|LOGMNR_KOPM$                       |LOGMNR_KOPM$_PK                       |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_KOPM$                       |LOGMNR_KOPM$_PK                       |P              |DISABLED|NOT VALIDATED|NAME                                  |2       |
|LOGMNR_LOB$                        |SYS_C003416                           |C              |ENABLED |VALIDATED    |CHUNK                                 |        |
|LOGMNR_LOB$                        |LOGMNR_LOB$_PK                        |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_LOB$                        |LOGMNR_LOB$_PK                        |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_LOB$                        |LOGMNR_LOB$_PK                        |P              |DISABLED|NOT VALIDATED|INTCOL#                               |3       |
|LOGMNR_LOBFRAG$                    |SYS_C003465                           |C              |ENABLED |VALIDATED    |FRAG#                                 |        |
|LOGMNR_LOBFRAG$                    |LOGMNR_LOBFRAG$_PK                    |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_LOBFRAG$                    |LOGMNR_LOBFRAG$_PK                    |P              |DISABLED|NOT VALIDATED|FRAGOBJ#                              |2       |
|LOGMNR_LOG$                        |LOGMNR_LOG$_PK                        |P              |ENABLED |VALIDATED    |SESSION#                              |1       |
|LOGMNR_LOG$                        |LOGMNR_LOG$_PK                        |P              |ENABLED |VALIDATED    |THREAD#                               |2       |
|LOGMNR_LOG$                        |LOGMNR_LOG$_PK                        |P              |ENABLED |VALIDATED    |SEQUENCE#                             |3       |
|LOGMNR_LOG$                        |LOGMNR_LOG$_PK                        |P              |ENABLED |VALIDATED    |FIRST_CHANGE#                         |4       |
|LOGMNR_LOG$                        |LOGMNR_LOG$_PK                        |P              |ENABLED |VALIDATED    |DB_ID                                 |5       |
|LOGMNR_LOG$                        |LOGMNR_LOG$_PK                        |P              |ENABLED |VALIDATED    |RESETLOGS_CHANGE#                     |6       |
|LOGMNR_LOG$                        |LOGMNR_LOG$_PK                        |P              |ENABLED |VALIDATED    |RESET_TIMESTAMP                       |7       |
|LOGMNR_LOGMNR_BUILDLOG             |SYS_C003491                           |C              |ENABLED |VALIDATED    |INITIAL_XID                           |        |
|LOGMNR_LOGMNR_BUILDLOG             |LOGMNR_LOGMNR_BUILDLOG_PK             |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_LOGMNR_BUILDLOG             |LOGMNR_LOGMNR_BUILDLOG_PK             |P              |DISABLED|NOT VALIDATED|INITIAL_XID                           |2       |
|LOGMNR_NTAB$                       |SYS_C003495                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNR_NTAB$                       |LOGMNR_NTAB$_PK                       |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_NTAB$                       |LOGMNR_NTAB$_PK                       |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_NTAB$                       |LOGMNR_NTAB$_PK                       |P              |DISABLED|NOT VALIDATED|INTCOL#                               |3       |
|LOGMNR_OBJ$                        |SYS_C003200                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNR_OBJ$                        |LOGMNR_OBJ$_PK                        |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_OBJ$                        |LOGMNR_OBJ$_PK                        |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_OPQTYPE$                    |SYS_C003497                           |C              |ENABLED |VALIDATED    |INTCOL#                               |        |
|LOGMNR_OPQTYPE$                    |SYS_C003498                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNR_OPQTYPE$                    |LOGMNR_OPQTYPE$_PK                    |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_OPQTYPE$                    |LOGMNR_OPQTYPE$_PK                    |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_OPQTYPE$                    |LOGMNR_OPQTYPE$_PK                    |P              |DISABLED|NOT VALIDATED|INTCOL#                               |3       |
|LOGMNR_PARAMETER$                  |SYS_C001763                           |C              |ENABLED |VALIDATED    |SESSION#                              |        |
|LOGMNR_PARAMETER$                  |SYS_C001764                           |C              |ENABLED |VALIDATED    |NAME                                  |        |
|LOGMNR_PARTOBJ$                    |SYS_C003563                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNR_PARTOBJ$                    |LOGMNR_PARTOBJ$_PK                    |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_PARTOBJ$                    |LOGMNR_PARTOBJ$_PK                    |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNRP_CTAS_PART_MAP              |SYS_C003575                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNRP_CTAS_PART_MAP              |SYS_C003576                           |C              |ENABLED |VALIDATED    |BASEOBJ#                              |        |
|LOGMNRP_CTAS_PART_MAP              |SYS_C003577                           |C              |ENABLED |VALIDATED    |BASEOBJV#                             |        |
|LOGMNRP_CTAS_PART_MAP              |SYS_C003578                           |C              |ENABLED |VALIDATED    |KEYOBJ#                               |        |
|LOGMNRP_CTAS_PART_MAP              |SYS_C003579                           |C              |ENABLED |VALIDATED    |PART#                                 |        |
|LOGMNRP_CTAS_PART_MAP              |LOGMNRP_CTAS_PART_MAP_PK              |P              |ENABLED |VALIDATED    |LOGMNR_UID                            |1       |
|LOGMNRP_CTAS_PART_MAP              |LOGMNRP_CTAS_PART_MAP_PK              |P              |ENABLED |VALIDATED    |BASEOBJV#                             |2       |
|LOGMNRP_CTAS_PART_MAP              |LOGMNRP_CTAS_PART_MAP_PK              |P              |ENABLED |VALIDATED    |KEYOBJ#                               |3       |
|LOGMNR_PDB_INFO$                   |SYS_C001723                           |C              |ENABLED |VALIDATED    |LOGMNR_DID                            |        |
|LOGMNR_PDB_INFO$                   |SYS_C001724                           |C              |ENABLED |VALIDATED    |LOGMNR_MDH                            |        |
|LOGMNR_PDB_INFO$                   |SYS_C001725                           |C              |ENABLED |VALIDATED    |PLUGIN_SCN                            |        |
|LOGMNR_PDB_INFO$                   |LOGMNR_PDB_INFO$_PK                   |P              |ENABLED |VALIDATED    |LOGMNR_DID                            |1       |
|LOGMNR_PDB_INFO$                   |LOGMNR_PDB_INFO$_PK                   |P              |ENABLED |VALIDATED    |LOGMNR_MDH                            |2       |
|LOGMNR_PDB_INFO$                   |LOGMNR_PDB_INFO$_PK                   |P              |ENABLED |VALIDATED    |PLUGIN_SCN                            |3       |
|LOGMNR_PROCESSED_LOG$              |LOGMNR_PROCESSED_LOG$_PK              |P              |ENABLED |VALIDATED    |SESSION#                              |1       |
|LOGMNR_PROCESSED_LOG$              |LOGMNR_PROCESSED_LOG$_PK              |P              |ENABLED |VALIDATED    |THREAD#                               |2       |
|LOGMNR_PROFILE_PLSQL_STATS$        |LOGMNR_PROFILE_PLSQL$_PK              |P              |ENABLED |VALIDATED    |PKGOWNER                              |1       |
|LOGMNR_PROFILE_PLSQL_STATS$        |LOGMNR_PROFILE_PLSQL$_PK              |P              |ENABLED |VALIDATED    |PKGNAME                               |2       |
|LOGMNR_PROFILE_PLSQL_STATS$        |LOGMNR_PROFILE_PLSQL$_PK              |P              |ENABLED |VALIDATED    |NAME                                  |3       |
|LOGMNR_PROFILE_TABLE_STATS$        |LOGMNR_PROFILE_TABLE$_PK              |P              |ENABLED |VALIDATED    |OBJID                                 |1       |
|LOGMNR_PROPS$                      |SYS_C003507                           |C              |ENABLED |VALIDATED    |NAME                                  |        |
|LOGMNR_PROPS$                      |LOGMNR_PROPS$_PK                      |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_PROPS$                      |LOGMNR_PROPS$_PK                      |P              |DISABLED|NOT VALIDATED|NAME                                  |2       |
|LOGMNR_REFCON$                     |SYS_C003529                           |C              |ENABLED |VALIDATED    |OBJ#                                  |        |
|LOGMNR_REFCON$                     |LOGMNR_REFCON$_PK                     |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_REFCON$                     |LOGMNR_REFCON$_PK                     |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_REFCON$                     |LOGMNR_REFCON$_PK                     |P              |DISABLED|NOT VALIDATED|INTCOL#                               |3       |
|LOGMNR_RESTART_CKPT$               |LOGMNR_RESTART_CKPT$_PK               |P              |ENABLED |VALIDATED    |SESSION#                              |1       |
|LOGMNR_RESTART_CKPT$               |LOGMNR_RESTART_CKPT$_PK               |P              |ENABLED |VALIDATED    |CKPT_SCN                              |2       |
|LOGMNR_RESTART_CKPT$               |LOGMNR_RESTART_CKPT$_PK               |P              |ENABLED |VALIDATED    |XIDUSN                                |3       |
|LOGMNR_RESTART_CKPT$               |LOGMNR_RESTART_CKPT$_PK               |P              |ENABLED |VALIDATED    |XIDSLT                                |4       |
|LOGMNR_RESTART_CKPT$               |LOGMNR_RESTART_CKPT$_PK               |P              |ENABLED |VALIDATED    |XIDSQN                                |5       |
|LOGMNR_RESTART_CKPT$               |LOGMNR_RESTART_CKPT$_PK               |P              |ENABLED |VALIDATED    |PDBID                                 |6       |
|LOGMNR_RESTART_CKPT$               |LOGMNR_RESTART_CKPT$_PK               |P              |ENABLED |VALIDATED    |SESSION_NUM                           |7       |
|LOGMNR_RESTART_CKPT$               |LOGMNR_RESTART_CKPT$_PK               |P              |ENABLED |VALIDATED    |SERIAL_NUM                            |8       |
|LOGMNR_RESTART_CKPT_TXINFO$        |LOGMNR_RESTART_CKPT_TXINFO$_PK        |P              |ENABLED |VALIDATED    |SESSION#                              |1       |
|LOGMNR_RESTART_CKPT_TXINFO$        |LOGMNR_RESTART_CKPT_TXINFO$_PK        |P              |ENABLED |VALIDATED    |XIDUSN                                |2       |
|LOGMNR_RESTART_CKPT_TXINFO$        |LOGMNR_RESTART_CKPT_TXINFO$_PK        |P              |ENABLED |VALIDATED    |XIDSLT                                |3       |
|LOGMNR_RESTART_CKPT_TXINFO$        |LOGMNR_RESTART_CKPT_TXINFO$_PK        |P              |ENABLED |VALIDATED    |XIDSQN                                |4       |
|LOGMNR_RESTART_CKPT_TXINFO$        |LOGMNR_RESTART_CKPT_TXINFO$_PK        |P              |ENABLED |VALIDATED    |SESSION_NUM                           |5       |
|LOGMNR_RESTART_CKPT_TXINFO$        |LOGMNR_RESTART_CKPT_TXINFO$_PK        |P              |ENABLED |VALIDATED    |SERIAL_NUM                            |6       |
|LOGMNR_RESTART_CKPT_TXINFO$        |LOGMNR_RESTART_CKPT_TXINFO$_PK        |P              |ENABLED |VALIDATED    |EFFECTIVE_SCN                         |7       |
|LOGMNR_SEED$                       |SYS_C003185                           |C              |ENABLED |VALIDATED    |NULL$                                 |        |
|LOGMNR_SEED$                       |LOGMNR_SEED$_PK                       |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_SEED$                       |LOGMNR_SEED$_PK                       |P              |DISABLED|NOT VALIDATED|OBJ#                                  |2       |
|LOGMNR_SEED$                       |LOGMNR_SEED$_PK                       |P              |DISABLED|NOT VALIDATED|INTCOL#                               |3       |
|LOGMNR_SESSION$                    |SYS_C001765                           |C              |ENABLED |VALIDATED    |SESSION_NAME                          |        |
|LOGMNR_SESSION$                    |LOGMNR_SESSION_PK                     |P              |ENABLED |VALIDATED    |SESSION#                              |1       |
|LOGMNR_SESSION$                    |LOGMNR_SESSION_UK1                    |U              |ENABLED |VALIDATED    |SESSION_NAME                          |1       |
|LOGMNR_SESSION_ACTIONS$            |SYS_C001758                           |C              |ENABLED |VALIDATED    |ACTIONNAME                            |        |
|LOGMNR_SESSION_ACTIONS$            |SYS_C001759                           |C              |ENABLED |VALIDATED    |LOGMNRSESSION#                        |        |
|LOGMNR_SESSION_ACTIONS$            |SYS_C001760                           |C              |ENABLED |VALIDATED    |PROCESSROLE#                          |        |
|LOGMNR_SESSION_ACTIONS$            |SYS_C001761                           |C              |ENABLED |VALIDATED    |ACTIONTYPE#                           |        |
|LOGMNR_SESSION_ACTIONS$            |LOGMNR_SESSION_ACTION$_PK             |P              |ENABLED |VALIDATED    |LOGMNRSESSION#                        |1       |
|LOGMNR_SESSION_ACTIONS$            |LOGMNR_SESSION_ACTION$_PK             |P              |ENABLED |VALIDATED    |ACTIONNAME                            |2       |
|LOGMNR_SESSION_EVOLVE$             |LOGMNR_SESSION_EVOLVE$_PK             |P              |ENABLED |VALIDATED    |SESSION#                              |1       |
|LOGMNR_SESSION_EVOLVE$             |LOGMNR_SESSION_EVOLVE$_PK             |P              |ENABLED |VALIDATED    |DB_ID                                 |2       |
|LOGMNR_SESSION_EVOLVE$             |LOGMNR_SESSION_EVOLVE$_PK             |P              |ENABLED |VALIDATED    |RESET_SCN                             |3       |
|LOGMNR_SESSION_EVOLVE$             |LOGMNR_SESSION_EVOLVE$_PK             |P              |ENABLED |VALIDATED    |RESET_TIMESTAMP                       |4       |
|LOGMNR_SHARD_TS                    |SYS_C003584                           |C              |ENABLED |VALIDATED    |LOGMNR_UID                            |        |
|LOGMNR_SHARD_TS                    |SYS_C003585                           |C              |ENABLED |VALIDATED    |TABLESPACE_NAME                       |        |
|LOGMNR_SHARD_TS                    |SYS_C003586                           |C              |ENABLED |VALIDATED    |CHUNK_NUMBER                          |        |
|LOGMNR_SHARD_TS                    |LOGMNR_SHARD_TS_PK                    |P              |DISABLED|NOT VALIDATED|LOGMNR_UID                            |1       |
|LOGMNR_SHARD_TS                    |LOGMNR_SHARD_TS_PK                    |P              |DISABLED|NOT VALIDATED|TABLESPACE_NAME                       |2       |
|LOGMNR_SPILL$                      |LOGMNR_SPILL$_PK                      |P              |ENABLED |VALIDATED    |SESSION#                              |1       |
|LOGMNR_SPILL$                      |LOGMNR_SPILL$_PK                      |P              |ENABLED |VALIDATED    |PDBID                                 |2       |
